case ID,turn count,resource,new,Sitter
voip-3cf7bd870d-20130328_212502,10,S,A,A|assert
voip-3cf7bd870d-20130328_212502,10,S,A,A|assert
voip-3cf7bd870d-20130328_212502,10,S,A,A|assert
voip-3cf7bd870d-20130328_212502,10,U,Query,U|request
voip-3cf7bd870d-20130328_212502,11,S,A,A|assert
voip-3cf7bd870d-20130328_212502,11,S,A,A|assert
voip-3cf7bd870d-20130328_212502,11,U,Query,U|request
voip-3cf7bd870d-20130328_212502,12,S,A,A|assert
voip-3cf7bd870d-20130328_212502,12,S,A,A|assert
voip-3cf7bd870d-20130328_212502,12,U,Bye,U|bye*
voip-3cf7bd870d-20130327_174017,0,S,Request,A|offer
voip-3cf7bd870d-20130327_174017,0,U,Query,U|request
voip-3cf7bd870d-20130327_174017,1,S,Request,A|offer
voip-3cf7bd870d-20130327_174017,1,U,Query,U|request
voip-3cf7bd870d-20130327_174017,2,S,A,A|assert
voip-3cf7bd870d-20130327_174017,2,S,A,A|assert
voip-3cf7bd870d-20130327_174017,2,S,A,A|assert
voip-3cf7bd870d-20130327_174017,2,U,Query,U|request
voip-3cf7bd870d-20130327_174017,2,U,Query,U|request
voip-3cf7bd870d-20130327_174017,3,S,A,A|assert
voip-3cf7bd870d-20130327_174017,3,S,A,A|assert
voip-3cf7bd870d-20130327_174017,3,S,A,A|assert
voip-3cf7bd870d-20130327_174017,3,U,Bye,U|bye*
voip-3cf7bd870d-20130328_211947,0,S,Request,A|offer
voip-3cf7bd870d-20130328_211947,0,U,Query,U|request
voip-3cf7bd870d-20130328_211947,0,U,Query,U|request
voip-3cf7bd870d-20130328_211947,1,S,Request,A|offer
voip-3cf7bd870d-20130328_211947,1,U,Query,U|request
voip-3cf7bd870d-20130328_211947,2,S,A,A|assert
voip-3cf7bd870d-20130328_211947,2,S,A,A|assert
voip-3cf7bd870d-20130328_211947,2,S,A,A|assert
voip-3cf7bd870d-20130328_211947,2,U,Query,U|request
voip-3cf7bd870d-20130328_211947,3,S,A,A|assert
voip-3cf7bd870d-20130328_211947,3,S,A,A|assert
voip-3cf7bd870d-20130328_211947,3,U,Bye,U|bye*
voip-3cf7bd870d-20130328_212749,0,S,Request,A|offer
voip-3cf7bd870d-20130328_212749,0,U,Query,U|request
voip-3cf7bd870d-20130328_212749,0,U,Query,U|request
voip-3cf7bd870d-20130328_212749,1,S,Answer,A|reject
voip-3cf7bd870d-20130328_212749,1,U,Query,U|request
voip-3cf7bd870d-20130328_212749,1,U,Query,U|request
voip-3cf7bd870d-20130328_212749,2,S,Answer,A|reject
voip-3cf7bd870d-20130328_212749,2,U,Query,U|request
voip-3cf7bd870d-20130328_212749,2,U,Query,U|request
voip-3cf7bd870d-20130328_212749,3,S,A,A|assert
voip-3cf7bd870d-20130328_212749,3,S,A,A|assert
voip-3cf7bd870d-20130328_212749,3,U,Query,U|request
voip-3cf7bd870d-20130328_212749,4,S,A,A|assert
voip-3cf7bd870d-20130328_212749,4,S,A,A|assert
voip-3cf7bd870d-20130328_212749,4,U,Query,U|request
voip-3cf7bd870d-20130328_212749,5,S,A,A|assert
voip-3cf7bd870d-20130328_212749,5,S,A,A|assert
voip-3cf7bd870d-20130328_212749,5,S,A,A|assert
voip-3cf7bd870d-20130328_212749,5,U,Query,U|request
voip-3cf7bd870d-20130328_212749,6,S,A,A|assert
voip-3cf7bd870d-20130328_212749,6,S,A,A|assert
voip-3cf7bd870d-20130328_212749,6,U,Bye,U|bye*
voip-3cf7bd870d-20130328_150815,0,S,Request,A|offer
voip-3cf7bd870d-20130328_150815,0,U,Query,U|request
voip-3cf7bd870d-20130328_150815,0,U,Query,U|request
voip-3cf7bd870d-20130328_150815,1,S,Request,A|offer
voip-3cf7bd870d-20130328_150815,2,S,A,A|assert
voip-3cf7bd870d-20130328_150815,2,S,A,A|assert
voip-3cf7bd870d-20130328_150815,2,S,A,A|assert
voip-3cf7bd870d-20130328_150815,2,U,Query,U|request
voip-3cf7bd870d-20130328_150815,3,S,A,A|assert
voip-3cf7bd870d-20130328_150815,3,S,A,A|assert
voip-3cf7bd870d-20130328_150815,3,U,Query,U|request
voip-3cf7bd870d-20130328_150815,4,S,A,A|assert
voip-3cf7bd870d-20130328_150815,4,S,A,A|assert
voip-3cf7bd870d-20130328_150815,4,U,Bye,U|bye*
voip-3cf7bd870d-20130327_183049,0,S,Request,A|offer
voip-3cf7bd870d-20130327_183049,0,U,Query,U|request
voip-3cf7bd870d-20130327_183049,1,S,Answer,A|reject
voip-3cf7bd870d-20130327_183049,1,U,Query,U|request
voip-3cf7bd870d-20130327_183049,1,U,Query,U|request
voip-3cf7bd870d-20130327_183049,2,S,A,A|assert
voip-3cf7bd870d-20130327_183049,2,S,A,A|assert
voip-3cf7bd870d-20130327_183049,2,S,A,A|assert
voip-3cf7bd870d-20130327_183049,2,U,Query,U|request
voip-3cf7bd870d-20130327_183049,3,S,A,A|assert
voip-3cf7bd870d-20130327_183049,3,S,A,A|assert
voip-3cf7bd870d-20130327_183049,3,U,Bye,U|bye*
voip-3cf7bd870d-20130327_175817,0,S,Request,A|offer
voip-3cf7bd870d-20130327_175817,0,U,Query,U|request
voip-3cf7bd870d-20130327_175817,0,U,Query,U|request
voip-3cf7bd870d-20130327_175817,1,S,A,A|assert
voip-3cf7bd870d-20130327_175817,1,S,A,A|assert
voip-3cf7bd870d-20130327_175817,1,S,A,A|assert
voip-3cf7bd870d-20130327_175817,1,U,Query,U|request
voip-3cf7bd870d-20130327_175817,2,S,A,A|assert
voip-3cf7bd870d-20130327_175817,2,S,A,A|assert
voip-3cf7bd870d-20130327_175817,2,S,A,A|assert
voip-3cf7bd870d-20130327_175817,2,U,Query,U|request
voip-3cf7bd870d-20130327_175817,3,S,A,A|assert
voip-3cf7bd870d-20130327_175817,3,S,A,A|assert
voip-3cf7bd870d-20130327_175817,3,U,Bye,U|bye*
voip-3cf7bd870d-20130327_175213,0,S,Request,A|offer
voip-3cf7bd870d-20130327_175213,0,U,Query,U|request
voip-3cf7bd870d-20130327_175213,1,S,A,A|assert
voip-3cf7bd870d-20130327_175213,1,S,A,A|assert
voip-3cf7bd870d-20130327_175213,1,U,Query,U|request
voip-3cf7bd870d-20130327_175213,2,S,A,A|assert
voip-3cf7bd870d-20130327_175213,2,S,A,A|assert
voip-3cf7bd870d-20130327_175213,2,U,Query,U|request
voip-3cf7bd870d-20130327_175213,3,S,A,A|assert
voip-3cf7bd870d-20130327_175213,3,S,A,A|assert
voip-3cf7bd870d-20130327_175213,3,U,Bye,U|bye*
voip-3cf7bd870d-20130327_174155,0,S,Request,A|offer
voip-3cf7bd870d-20130327_174155,0,U,Query,U|request
voip-3cf7bd870d-20130327_174155,0,U,Query,U|request
voip-3cf7bd870d-20130327_174155,1,S,Answer,A|reject
voip-3cf7bd870d-20130327_174155,1,U,Query,U|request
voip-3cf7bd870d-20130327_174155,1,U,Query,U|request
voip-3cf7bd870d-20130327_174155,2,S,A,A|assert
voip-3cf7bd870d-20130327_174155,2,S,A,A|assert
voip-3cf7bd870d-20130327_174155,2,U,Query,U|request
voip-3cf7bd870d-20130327_174155,3,S,Request,A|request*
voip-3cf7bd870d-20130327_174155,3,U,Feedback,U|accept
voip-3cf7bd870d-20130327_174155,4,S,A,A|assert
voip-3cf7bd870d-20130327_174155,4,S,A,A|assert
voip-3cf7bd870d-20130327_174155,4,S,A,A|assert
voip-3cf7bd870d-20130327_174155,4,U,Query,U|request
voip-3cf7bd870d-20130327_174155,4,U,Query,U|request
voip-3cf7bd870d-20130327_174155,5,S,A,A|assert
voip-3cf7bd870d-20130327_174155,5,S,A,A|assert
voip-3cf7bd870d-20130327_174155,5,S,A,A|assert
voip-3cf7bd870d-20130327_174155,5,U,Query,U|request
voip-3cf7bd870d-20130327_174155,6,S,A,A|assert
voip-3cf7bd870d-20130327_174155,6,S,A,A|assert
voip-3cf7bd870d-20130327_174155,6,U,Bye,U|bye*
voip-3cf7bd870d-20130327_180852,0,S,Request,A|offer
voip-3cf7bd870d-20130327_180852,0,U,Query,U|request
voip-3cf7bd870d-20130327_180852,1,S,Request,A|offer
voip-3cf7bd870d-20130327_180852,1,U,Query,U|request
voip-3cf7bd870d-20130327_180852,2,S,A,A|assert
voip-3cf7bd870d-20130327_180852,2,S,A,A|assert
voip-3cf7bd870d-20130327_180852,2,U,Query,U|request
voip-3cf7bd870d-20130327_180852,3,S,A,A|assert
voip-3cf7bd870d-20130327_180852,3,S,A,A|assert
voip-3cf7bd870d-20130327_180852,3,U,Query,U|request
voip-3cf7bd870d-20130327_180852,4,S,A,A|assert
voip-3cf7bd870d-20130327_180852,4,S,A,A|assert
voip-3cf7bd870d-20130327_180852,4,S,A,A|assert
voip-3cf7bd870d-20130327_180852,4,U,Query,U|request
voip-3cf7bd870d-20130327_180852,5,S,A,A|assert
voip-3cf7bd870d-20130327_180852,5,S,A,A|assert
voip-3cf7bd870d-20130327_180852,5,U,Query,U|request
voip-3cf7bd870d-20130327_180852,6,S,A,A|assert
voip-3cf7bd870d-20130327_180852,6,S,A,A|assert
voip-3cf7bd870d-20130327_180852,6,U,Query,U|request
voip-3cf7bd870d-20130327_180852,7,S,A,A|assert
voip-3cf7bd870d-20130327_180852,7,S,A,A|assert
voip-3cf7bd870d-20130327_180852,7,U,Bye,U|bye*
voip-3cf7bd870d-20130327_181243,0,S,Request,A|offer
voip-3cf7bd870d-20130327_181243,0,U,Query,U|request
voip-3cf7bd870d-20130327_181243,0,U,Query,U|request
voip-3cf7bd870d-20130327_181243,1,S,Request,A|offer
voip-3cf7bd870d-20130327_181243,1,U,Query,U|request
voip-3cf7bd870d-20130327_181243,2,S,A,A|assert
voip-3cf7bd870d-20130327_181243,2,S,A,A|assert
voip-3cf7bd870d-20130327_181243,2,S,A,A|assert
voip-3cf7bd870d-20130327_181243,2,U,Query,U|request
voip-3cf7bd870d-20130327_181243,3,S,A,A|assert
voip-3cf7bd870d-20130327_181243,3,S,A,A|assert
voip-3cf7bd870d-20130327_181243,3,S,A,A|assert
voip-3cf7bd870d-20130327_181243,3,U,Query,U|request
voip-3cf7bd870d-20130327_181243,4,S,A,A|assert
voip-3cf7bd870d-20130327_181243,4,S,A,A|assert
voip-3cf7bd870d-20130327_181243,4,U,Query,U|request
voip-3cf7bd870d-20130327_181243,5,S,A,A|assert
voip-3cf7bd870d-20130327_181243,5,S,A,A|assert
voip-3cf7bd870d-20130327_181243,5,U,Bye,U|bye*
voip-3cf7bd870d-20130328_212136,0,S,Request,A|offer
voip-3cf7bd870d-20130328_212136,0,U,Query,U|request
voip-3cf7bd870d-20130328_212136,1,S,Request,A|offer
voip-3cf7bd870d-20130328_212136,1,U,Query,U|request
voip-3cf7bd870d-20130328_212136,2,S,Request,A|offer
voip-3cf7bd870d-20130328_212136,2,U,Query,U|request
voip-3cf7bd870d-20130328_212136,3,S,Answer,A|reject
voip-3cf7bd870d-20130328_212136,3,U,Query,U|request
voip-3cf7bd870d-20130328_212136,3,U,Query,U|request
voip-3cf7bd870d-20130328_212136,4,S,A,A|assert
voip-3cf7bd870d-20130328_212136,4,S,A,A|assert
voip-3cf7bd870d-20130328_212136,4,S,A,A|assert
voip-3cf7bd870d-20130328_212136,4,S,A,A|assert
voip-3cf7bd870d-20130328_212136,4,U,Query,U|request
voip-3cf7bd870d-20130328_212136,5,S,A,A|assert
voip-3cf7bd870d-20130328_212136,5,S,A,A|assert
voip-3cf7bd870d-20130328_212136,5,U,Bye,U|bye*
voip-3cf7bd870d-20130327_184051,0,S,Request,A|offer
voip-3cf7bd870d-20130327_184051,0,U,Query,U|request
voip-3cf7bd870d-20130327_184051,0,U,Query,U|request
voip-3cf7bd870d-20130327_184051,1,S,Answer,A|reject
voip-3cf7bd870d-20130327_184051,1,U,Query,U|request
voip-3cf7bd870d-20130327_184051,2,S,Answer,A|reject
voip-3cf7bd870d-20130327_184051,2,U,Query,U|request
voip-3cf7bd870d-20130327_184051,3,S,Answer,A|reject
voip-3cf7bd870d-20130327_184051,3,U,Query,U|request
voip-3cf7bd870d-20130327_184051,4,S,Request,A|request*
voip-3cf7bd870d-20130327_184051,4,U,Feedback,U|accept
voip-3cf7bd870d-20130327_184051,5,S,A,A|assert
voip-3cf7bd870d-20130327_184051,5,S,A,A|assert
voip-3cf7bd870d-20130327_184051,5,S,A,A|assert
voip-3cf7bd870d-20130327_184051,5,U,Query,U|request
voip-3cf7bd870d-20130327_184051,6,S,A,A|assert
voip-3cf7bd870d-20130327_184051,6,S,A,A|assert
voip-3cf7bd870d-20130327_184051,6,U,Bye,U|bye*
voip-3cf7bd870d-20130327_174526,0,S,Request,A|offer
voip-3cf7bd870d-20130327_174526,1,S,Request,A|offer
voip-3cf7bd870d-20130327_174526,2,S,A,A|assert
voip-3cf7bd870d-20130327_174526,2,U,Query,U|request
voip-3cf7bd870d-20130327_174526,3,S,A,A|assert
voip-3cf7bd870d-20130327_174526,3,S,A,A|assert
voip-3cf7bd870d-20130327_174526,3,U,Query,U|request
voip-3cf7bd870d-20130327_174526,4,S,A,A|assert
voip-3cf7bd870d-20130327_174526,4,S,A,A|assert
voip-3cf7bd870d-20130327_174526,4,U,Query,U|request
voip-3cf7bd870d-20130327_174526,5,S,A,A|assert
voip-3cf7bd870d-20130327_174526,5,S,A,A|assert
voip-3cf7bd870d-20130327_174526,5,U,Query,U|request
voip-3cf7bd870d-20130327_174526,6,S,A,A|assert
voip-3cf7bd870d-20130327_174526,6,S,A,A|assert
voip-3cf7bd870d-20130327_174526,6,S,A,A|assert
voip-3cf7bd870d-20130327_174526,6,U,Query,U|request
voip-3cf7bd870d-20130327_174526,7,S,A,A|assert
voip-3cf7bd870d-20130327_174526,7,S,A,A|assert
voip-3cf7bd870d-20130327_174526,7,U,Query,U|request
voip-3cf7bd870d-20130327_174526,8,S,A,A|assert
voip-3cf7bd870d-20130327_174526,8,S,A,A|assert
voip-3cf7bd870d-20130327_174526,8,U,Bye,U|bye*
voip-4f069a4136-20130402_032014,0,S,Request,A|offer
voip-4f069a4136-20130402_032014,0,U,Query,U|request
voip-4f069a4136-20130402_032014,1,S,Request,A|offer
voip-4f069a4136-20130402_032014,1,U,Query,U|request
voip-4f069a4136-20130402_032014,2,S,A,A|assert
voip-4f069a4136-20130402_032014,2,S,A,A|assert
voip-4f069a4136-20130402_032014,2,S,A,A|assert
voip-4f069a4136-20130402_032014,2,U,Query,U|request
voip-4f069a4136-20130402_032014,3,S,A,A|assert
voip-4f069a4136-20130402_032014,3,S,A,A|assert
voip-4f069a4136-20130402_032014,4,S,A,A|assert
voip-4f069a4136-20130402_032014,4,S,A,A|assert
voip-4f069a4136-20130402_032014,4,S,A,A|assert
voip-4f069a4136-20130402_032014,4,U,Query,U|request
voip-4f069a4136-20130402_032014,5,S,A,A|assert
voip-4f069a4136-20130402_032014,5,S,A,A|assert
voip-4f069a4136-20130402_032014,5,U,Bye,U|bye*
voip-4f069a4136-20130327_205937,0,S,Request,A|offer
voip-4f069a4136-20130327_205937,0,U,Query,U|request
voip-4f069a4136-20130327_205937,0,U,Query,U|request
voip-4f069a4136-20130327_205937,1,S,A,A|assert
voip-4f069a4136-20130327_205937,1,S,A,A|assert
voip-4f069a4136-20130327_205937,1,S,A,A|assert
voip-4f069a4136-20130327_205937,2,S,Request,A|offer
voip-4f069a4136-20130327_205937,2,U,Query,U|request
voip-4f069a4136-20130327_205937,3,S,A,A|assert
voip-4f069a4136-20130327_205937,3,S,A,A|assert
voip-4f069a4136-20130327_205937,3,S,A,A|assert
voip-4f069a4136-20130327_205937,3,U,Query,U|request
voip-4f069a4136-20130327_205937,4,S,A,A|assert
voip-4f069a4136-20130327_205937,4,S,A,A|assert
voip-4f069a4136-20130327_205937,5,S,Request,A|offer
voip-4f069a4136-20130327_205937,6,S,Request,A|offer
voip-4f069a4136-20130327_205937,7,S,Request,A|offer
voip-4f069a4136-20130327_205937,8,S,Request,A|offer
voip-4f069a4136-20130327_205937,9,S,Request,A|offer
voip-4f069a4136-20130327_205937,9,U,Query,U|request
voip-4f069a4136-20130327_205937,10,S,A,A|assert
voip-4f069a4136-20130327_205937,10,S,A,A|assert
voip-4f069a4136-20130327_205937,10,S,A,A|assert
voip-4f069a4136-20130327_205937,10,U,Query,U|request
voip-4f069a4136-20130327_205937,11,S,A,A|assert
voip-4f069a4136-20130327_205937,11,S,A,A|assert
voip-4f069a4136-20130327_205937,11,U,Query,U|request
voip-4f069a4136-20130327_205937,12,S,A,A|assert
voip-4f069a4136-20130327_205937,12,S,A,A|assert
voip-4f069a4136-20130327_205937,12,U,Bye,U|bye*
voip-4f069a4136-20130402_031309,0,S,Request,A|offer
voip-4f069a4136-20130402_031309,0,U,Query,U|request
voip-4f069a4136-20130402_031309,1,S,Answer,A|reject
voip-4f069a4136-20130402_031309,1,U,Query,U|request
voip-4f069a4136-20130402_031309,2,S,Answer,A|reject
voip-4f069a4136-20130402_031309,2,U,Query,U|request
voip-4f069a4136-20130402_031309,2,U,Query,U|request
voip-4f069a4136-20130402_031309,3,S,A,A|assert
voip-4f069a4136-20130402_031309,3,S,A,A|assert
voip-4f069a4136-20130402_031309,3,U,Query,U|request
voip-4f069a4136-20130402_031309,3,U,Query,U|request
voip-4f069a4136-20130402_031309,4,S,A,A|assert
voip-4f069a4136-20130402_031309,4,S,A,A|assert
voip-4f069a4136-20130402_031309,4,S,A,A|assert
voip-4f069a4136-20130402_031309,4,U,Query,U|request
voip-4f069a4136-20130402_031309,5,S,A,A|assert
voip-4f069a4136-20130402_031309,5,U,Query,U|request
voip-4f069a4136-20130402_031309,6,S,A,A|assert
voip-4f069a4136-20130402_031309,6,S,A,A|assert
voip-4f069a4136-20130402_031309,7,S,A,A|assert
voip-4f069a4136-20130402_031309,8,S,A,A|assert
voip-4f069a4136-20130402_031309,8,S,A,A|assert
voip-4f069a4136-20130402_031309,8,U,Bye,U|bye*
voip-4f069a4136-20130327_205819,0,S,Request,A|offer
voip-4f069a4136-20130327_205819,0,U,Query,U|request
voip-4f069a4136-20130327_205819,1,S,Request,A|offer
voip-4f069a4136-20130327_205819,1,U,Query,U|request
voip-4f069a4136-20130327_205819,2,S,A,A|assert
voip-4f069a4136-20130327_205819,2,S,A,A|assert
voip-4f069a4136-20130327_205819,2,S,A,A|assert
voip-4f069a4136-20130327_205819,2,U,Query,U|request
voip-4f069a4136-20130327_205819,3,S,A,A|assert
voip-4f069a4136-20130327_205819,3,S,A,A|assert
voip-4f069a4136-20130327_205819,3,U,Query,U|request
voip-4f069a4136-20130327_205819,4,S,A,A|assert
voip-4f069a4136-20130327_205819,4,S,A,A|assert
voip-4f069a4136-20130327_205819,4,U,Feedback,U|be contented
voip-4f069a4136-20130327_205819,5,S,A,A|assert
voip-4f069a4136-20130327_205819,5,S,A,A|assert
voip-4f069a4136-20130327_205819,5,S,A,A|assert
voip-4f069a4136-20130327_205819,5,U,Bye,U|bye*
voip-4f069a4136-20130327_204405,0,S,Request,A|offer
voip-4f069a4136-20130327_204405,0,U,Query,U|request
voip-4f069a4136-20130327_204405,1,S,Request,A|request*
voip-4f069a4136-20130327_204405,1,U,Query,U|request
voip-4f069a4136-20130327_204405,2,S,Request,A|request*
voip-4f069a4136-20130327_204405,2,U,Feedback,U|accept
voip-4f069a4136-20130327_204405,3,S,Answer,A|reject
voip-4f069a4136-20130327_204405,3,U,Query,U|request
voip-4f069a4136-20130327_204405,4,S,Request,A|request*
voip-4f069a4136-20130327_204405,5,S,Answer,A|reject
voip-4f069a4136-20130327_204405,5,U,Query,U|request
voip-4f069a4136-20130327_204405,6,S,A,A|assert
voip-4f069a4136-20130327_204405,6,S,A,A|assert
voip-4f069a4136-20130327_204405,6,S,A,A|assert
voip-4f069a4136-20130327_204405,6,U,Query,U|request
voip-4f069a4136-20130327_204405,7,S,A,A|assert
voip-4f069a4136-20130327_204405,7,S,A,A|assert
voip-4f069a4136-20130327_204405,7,U,Query,U|request
voip-4f069a4136-20130327_204405,8,S,A,A|assert
voip-4f069a4136-20130327_204405,8,S,A,A|assert
voip-4f069a4136-20130327_204405,8,U,Bye,U|bye*
voip-4f069a4136-20130327_211252,0,S,Request,A|offer
voip-4f069a4136-20130327_211252,0,U,Query,U|request
voip-4f069a4136-20130327_211252,1,S,Request,A|offer
voip-4f069a4136-20130327_211252,1,U,Query,U|request
voip-4f069a4136-20130327_211252,2,S,Request,A|offer
voip-4f069a4136-20130327_211252,2,U,Query,U|request
voip-4f069a4136-20130327_211252,3,S,Request,A|request*
voip-4f069a4136-20130327_211252,3,U,Feedback,U|accept
voip-4f069a4136-20130327_211252,4,S,A,A|assert
voip-4f069a4136-20130327_211252,4,S,A,A|assert
voip-4f069a4136-20130327_211252,4,S,A,A|assert
voip-4f069a4136-20130327_211252,4,U,Query,U|request
voip-4f069a4136-20130327_211252,5,S,A,A|assert
voip-4f069a4136-20130327_211252,5,S,A,A|assert
voip-4f069a4136-20130327_211252,5,U,Query,U|request
voip-4f069a4136-20130327_211252,6,S,A,A|assert
voip-4f069a4136-20130327_211252,6,S,A,A|assert
voip-4f069a4136-20130327_211252,6,U,Query,U|request
voip-4f069a4136-20130327_211252,7,S,A,A|assert
voip-4f069a4136-20130327_211252,7,S,A,A|assert
voip-4f069a4136-20130327_211252,7,U,Bye,U|bye*
voip-4f069a4136-20130402_030948,0,S,Request,A|offer
voip-4f069a4136-20130402_030948,0,U,Query,U|request
voip-4f069a4136-20130402_030948,1,S,A,A|assert
voip-4f069a4136-20130402_030948,1,S,A,A|assert
voip-4f069a4136-20130402_030948,1,U,Query,U|request
voip-4f069a4136-20130402_030948,1,U,Query,U|request
voip-4f069a4136-20130402_030948,2,S,A,A|assert
voip-4f069a4136-20130402_030948,2,S,A,A|assert
voip-4f069a4136-20130402_030948,2,U,Query,U|request
voip-4f069a4136-20130402_030948,3,S,A,A|assert
voip-4f069a4136-20130402_030948,3,S,A,A|assert
voip-4f069a4136-20130402_030948,3,U,Query,U|request
voip-4f069a4136-20130402_030948,4,S,A,A|assert
voip-4f069a4136-20130402_030948,4,S,A,A|assert
voip-4f069a4136-20130402_030948,4,U,Bye,U|bye*
voip-4f069a4136-20130327_210318,0,S,Request,A|offer
voip-4f069a4136-20130327_210318,0,U,Query,U|request
voip-4f069a4136-20130327_210318,1,S,Answer,A|reject
voip-4f069a4136-20130327_210318,1,U,Query,U|request
voip-4f069a4136-20130327_210318,1,U,Query,U|request
voip-4f069a4136-20130327_210318,2,S,A,A|assert
voip-4f069a4136-20130327_210318,2,S,A,A|assert
voip-4f069a4136-20130327_210318,2,U,Query,U|request
voip-4f069a4136-20130327_210318,3,S,A,A|assert
voip-4f069a4136-20130327_210318,3,S,A,A|assert
voip-4f069a4136-20130327_210318,3,U,Query,U|request
voip-4f069a4136-20130327_210318,4,S,A,A|assert
voip-4f069a4136-20130327_210318,4,S,A,A|assert
voip-4f069a4136-20130327_210318,4,U,Query,U|request
voip-4f069a4136-20130327_210318,5,S,A,A|assert
voip-4f069a4136-20130327_210318,5,S,A,A|assert
voip-4f069a4136-20130327_210318,5,U,Query,U|request
voip-4f069a4136-20130327_210318,6,S,A,A|assert
voip-4f069a4136-20130327_210318,6,S,A,A|assert
voip-4f069a4136-20130327_210318,6,S,A,A|assert
voip-4f069a4136-20130327_210318,6,U,Query,U|request
voip-4f069a4136-20130327_210318,7,S,A,A|assert
voip-4f069a4136-20130327_210318,7,S,A,A|assert
voip-4f069a4136-20130327_210318,7,U,Query,U|request
voip-4f069a4136-20130327_210318,8,S,A,A|assert
voip-4f069a4136-20130327_210318,8,S,A,A|assert
voip-4f069a4136-20130327_210318,8,U,Query,U|request
voip-4f069a4136-20130327_210318,9,S,A,A|assert
voip-4f069a4136-20130327_210318,9,S,A,A|assert
voip-4f069a4136-20130327_210318,9,U,Query,U|request
voip-4f069a4136-20130327_210318,10,S,A,A|assert
voip-4f069a4136-20130327_210318,10,S,A,A|assert
voip-4f069a4136-20130327_210318,10,U,Query,U|request
voip-4f069a4136-20130327_210318,11,S,A,A|assert
voip-4f069a4136-20130327_210318,11,S,A,A|assert
voip-4f069a4136-20130327_210318,11,U,Bye,U|bye*
voip-4f069a4136-20130402_032750,0,S,Request,A|offer
voip-4f069a4136-20130402_032750,0,U,Query,U|request
voip-4f069a4136-20130402_032750,1,S,Request,A|offer
voip-4f069a4136-20130402_032750,1,U,Query,U|request
voip-4f069a4136-20130402_032750,2,S,Answer,A|reject
voip-4f069a4136-20130402_032750,2,U,Query,U|request
voip-4f069a4136-20130402_032750,2,U,Query,U|request
voip-4f069a4136-20130402_032750,3,S,A,A|assert
voip-4f069a4136-20130402_032750,3,S,A,A|assert
voip-4f069a4136-20130402_032750,3,U,Query,U|request
voip-4f069a4136-20130402_032750,4,S,A,A|assert
voip-4f069a4136-20130402_032750,4,S,A,A|assert
voip-4f069a4136-20130402_032750,4,U,Query,U|request
voip-4f069a4136-20130402_032750,5,S,A,A|assert
voip-4f069a4136-20130402_032750,5,S,A,A|assert
voip-4f069a4136-20130402_032750,5,U,Query,U|request
voip-4f069a4136-20130402_032750,6,S,A,A|assert
voip-4f069a4136-20130402_032750,6,S,A,A|assert
voip-4f069a4136-20130402_032750,6,U,Query,U|request
voip-4f069a4136-20130402_032750,7,S,A,A|assert
voip-4f069a4136-20130402_032750,7,S,A,A|assert
voip-4f069a4136-20130402_032750,7,U,Bye,U|bye*
voip-4f069a4136-20130402_031636,0,S,Request,A|offer
voip-4f069a4136-20130402_031636,0,U,Query,U|request
voip-4f069a4136-20130402_031636,1,S,Request,A|offer
voip-4f069a4136-20130402_031636,1,U,Query,U|request
voip-4f069a4136-20130402_031636,2,S,Answer,A|reject
voip-4f069a4136-20130402_031636,2,U,Query,U|request
voip-4f069a4136-20130402_031636,3,S,Request,A|offer
